smiles,ea
[C:1]([C:2]([C:3]([C:4](=[O:5])[C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C-:4]=[O+:5][C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([O:5][C:6]([H:16])([H:17])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O+:5][C-:6]([H:16])[H:18])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]([H:13])([H:14])([H:15])[H:17],8.53
[C:1]([N:2]([C:3](=[O:4])[C:5]([H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8]>>[C:1]([N:2]([C:3]([O:4][H:10])=[C:5]([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],100.0
[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](/[N:3]=[C:4]1\[O:5][C:6]1([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9].[H:12][H:15],0.0
[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[N:6]([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([O:3][H:11])=[C:4](\[O:5][H:10])[N:6]([H:12])[H:13])([H:7])([H:8])[H:9],100.0
[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[C:6][H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@:2]([C:3](=[O:4])[H:11])([C:5]#[C:6][H:14])[H:12])([H:7])([H:8])[H:9].[H:10][H:13],1.85
[C:1]([C:2]#[C:3][C:4](=[O:5])[C:6]#[C:7][H:11])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C+:3]=[C:4]([O-:5])[C:6]#[C:7][H:11])[H:9])([H:8])[H:10],100.0
[O:1]([C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:7])[H:8])[H:6]>>[H:9][H:11].[O:1]([C:2]([C:3](=[C:4]=[O:5])[H:10])([H:7])[H:8])[H:6],100.0
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:11])([C:4](=[C:5]=[O:6])[H:13])[H:10])([H:7])([H:8])[H:9].[H:12][H:14],99.99
[C:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:8])[O:4]/[C:5](=[N:6]/[H:11])[H:10])([H:7])[H:9],100.0
[C:1]([N:2]([C:3](=[O:4])[N:5](/[C:6](=[N:7]/[H:14])[H:13])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2](/[C:3]([N:5]([C:6](=[O:4])[H:13])[H:12])=[N:7]\[H:14])[H:11])([H:8])([H:9])[H:10],0.27
[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3](=[C:5])[C:6](=[O:4])[C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[C:1]([O:2][C:3]([C:4]([O:5][C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][H:13])([H:7])([H:8])[H:9].[C:3](=[C:4]([O:5][C:6]([H:14])([H:15])[H:16])[H:12])([H:10])[H:11],100.0
[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5](=[O:6])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C@:5]([C:3]([O:4][H:13])([H:11])[H:12])([H:14])[O:6]1)([H:7])([H:8])[H:9],99.88
[C:1]([C@@:2]([C:3]([C:4]([O:5][H:16])([H:14])[H:15])([H:12])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([C:4](=[O:5])[H:15])([H:12])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10].[H:14][H:16],68.67
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:8])[H:10].[C:3](\[C:4]([H:14])([H:15])[H:16])(=[N:5]\[H:17])[H:13].[C:6](=[O:7])([H:9])[H:18],6.11
[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9]>>[C:1](=[N:2][C:3]([N+:4]([H:9])([H:10])[H:11])=[C:5]([O-:6])[H:12])([H:7])[H:8],100.0
[C:1]([N:2]([C:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])([H:12])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C-:1]([N:2]([C+:3]([H:12])[H:13])[H:11])([H:8])[H:10].[C:4](=[O:5])([O:6][C:7]([H:14])([H:15])[H:16])[H:9],100.0
[C:1](/[N:2]=[C:3](\[N:4]([H:11])[H:12])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1](=[N:2][C:3](=[N+:4]([H:11])[H:12])[C:5](=[O:6])[N-:7][H:14])([H:8])[H:10].[H:9][H:13],100.0
[O:1]([C@@:2]([C:3]([C:4]#[C:5][H:12])([H:10])[H:11])([C:6]#[C:7][H:13])[H:9])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]2=[C:5]([H:12])[C:6]2=[C:7]1[H:13])[H:8],100.0
[O:1]([C@@:2]([C:3]([C:4]#[C:5][H:12])([H:10])[H:11])([C:6]#[C:7][H:13])[H:9])[H:8]>>[O:1]([C:2](=[C:6]=[C:7]([C:4]1=[C:5]([H:12])[C:3]1([H:10])[H:11])[H:13])[H:9])[H:8],100.0
[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6][O:7][H:16])[H:15])[H:11])([H:8])([H:9])[H:10],100.0
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([N:4]([C:5]([H:15])([H:16])[H:17])[C:6](=[O:7])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:3](/[C:2](=[N:4]/[C:6](=[O:7])[H:18])[H:11])([H:13])[H:14])([H:8])([H:9])[H:10].[C:5]([H:12])([H:15])([H:16])[H:17],0.0
[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4](=[C:5]=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[H:13][H:14],100.0
[C:1]([C:2]([C:3]#[C:4][C:5]#[C:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C+:4][C:5]#[C-:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],0.01
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([O:4][C:5](=[O:6])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([H:10])[C:3]([H:11])([H:13])[O:4]1)([H:7])([H:8])[H:9].[C:5](=[O:6])([H:12])[H:14],0.0
[C:1]([C:2]#[C:3][C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[C:3]([C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])[H:7])([H:8])[H:9],95.89
[C:1]([N:2]([C@@:3]([C:4]([O:5][H:15])([H:13])[H:14])([C:6]#[N:7])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C@@:3]([C:4]([O:5][H:15])([H:13])[H:14])([N+:7]#[C-:6])[H:12])[H:11])([H:8])([H:9])[H:10],100.0
[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9]>>[C+:1]([N:2]([C:3]([N:4]([H:10])[H:11])=[C:5]([O-:6])[H:12])[H:9])([H:7])[H:8],100.0
[O:1]=[C:2]([N:3]([C:4]([C:5]#[C:6][H:11])([H:9])[H:10])[H:8])[H:7]>>[O:1]=[C:2]([C@@:4]([N:3]([H:8])[H:10])([C:5]#[C:6][H:11])[H:9])[H:7],59.51
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9].[C:4]([C:5]([H:14])([H:15])[H:16])[H:13],0.0
[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6](=[O:7])[H:10])\[H:8]>>[N:1]#[C:2][C:6](=[O:7])[H:10].[O:3]=[C:4]([O:5][H:8])[H:9],100.0
[C:1]([C:2](=[O:3])[C@@:4]([O:5][H:12])([C:6](=[O:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([O+:7]=[C-:6][H:13])[O:3][C@:4]1([O:5][H:12])[H:11])([H:8])([H:9])[H:10],0.05
[C:1]([C@@:2]([O:3][H:12])([C:4]([C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:4]([C:2](=[O:3])[H:11])([H:13])[H:14])([H:8])([H:9])[H:10].[C:5](=[O:6])([N:7]([H:15])[H:16])[H:12],0.01
[C:1]([O:2][C:3]([C@@:4]1([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3](=[C:4]([H:11])[H:13])[H:12])([H:8])([H:9])[H:10].[C:5](=[C:6]([O:7][H:17])[H:16])([H:14])[H:15],1.37
[N:1]([C:2](=[O:3])[C:4]([O:5][H:10])([H:8])[H:9])([H:6])[H:7]>>[H:6][H:8].[N:1](=[C:2]1\[O:3][C@:4]1([O:5][H:10])[H:9])\[H:7],2.95
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([N:5]([C+:6]([O-:7])[H:18])[H:17])[H:13])[H:12])([H:8])([H:9])[H:10].[C:4]([H:11])([H:14])([H:15])[H:16],0.0
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:3](\[C:4]([H:14])([H:15])[H:16])[H:13])[H:12])([H:8])([H:9])[H:10].[N:5](=[C:6](/[O:7][H:11])[H:18])\[H:17],100.0
[C:1]([C:2]([C@@:3]([O:4][H:14])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:14].[C:2]([C:3](=[O:4])[H:13])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])([H:11])[H:12],0.48
[C:1]([C:2]([C:3]#[N:4])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([C:3]#[N:4])([N+:6]#[C-:5])[H:10])([H:7])([H:8])[H:9],100.0
[C:1]([O:2][C:3]([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3](=[C:4]([H:12])[H:13])[H:11])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:14])[H:15].[H:10][H:16],99.97
[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C@:6]1([H:12])[O:5][C:4]([H:10])([H:11])[C:2](=[O:3])[O:7]1)([H:8])[H:9],100.0
[C:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:12])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([O:3]/[C:5](=[N:6]/[H:12])[H:11])=[N:4]\[H:10])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]([H:12])([H:13])[H:14])[H:8])([H:5])([H:6])[H:7]>>[C:1]([C:2][C:4]([H:12])([H:13])[H:14])([H:5])([H:6])[H:7].[C:3]([H:8])([H:9])([H:10])[H:11],3.69
[C:1]([C:2]#[C:3][C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3])[C:4]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5](=[O:6])[H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@:5]([C:4]([H:13])([H:14])[H:15])([H:16])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],99.63
[C:1]([C@@:2]([O:3][H:12])([C:4]([N:5]([C:6](=[O:7])[H:16])[H:15])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][H:12])=[C:4]([H:13])[H:14])([H:8])([H:9])[H:10].[N:5](=[C:6](/[O:7][H:11])[H:16])\[H:15],100.0
[C:1]([C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1](=[C:2]([O:3][C:4]([C:5]([H:13])([H:14])[H:15])([H:11])[H:12])[H:10])([H:7])[H:8].[H:6][H:9],0.0
[C:1]([C:2]([O:3][C:4]([C:5]#[N:6])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:3][C:2]([N:6]=[C:5]=[C:4]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],0.0
[N:1](=[C:2](/[O:3][C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])\[H:7]>>[N:1]([C:2](=[O:3])[H:8])([N:6]=[C:5]=[C:4]([H:9])[H:10])[H:7],100.0
[C:1]([C:2]#[C:3][C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3])[C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[O:1]=[C:2]([C:3]#[C:4][C:5]#[C:6][H:8])[H:7]>>[O:1]=[C:2]([C:3]12[C:4]3=[C:5]1[C:6]23[H:8])[H:7],74.55
[C:1]([C:2]([C:3]([O:4][C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O+:4]=[C-:5][O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([O:3][H:11])([C:4](=[O:5])[H:12])[C:6](=[O:7])[H:13])([H:8])([H:9])[H:10]>>[C-:4]#[O+:5].[C:1](/[C:2]([O:3][H:11])=[C:6](/[O:7][H:12])[H:13])([H:8])([H:9])[H:10],100.0
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:4](/[C:5]([H:14])([H:15])[H:16])[H:13])[H:11])([H:8])([H:9])[H:10].[O:3]([N+:7]#[C-:6])[H:12],0.0
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2](=[O:3])[C:4](=[C:5]([H:11])[H:12])[H:10])([H:7])[H:8].[O:6]([H:9])[H:13],100.0
[O:1]([C:2]([C:3]([C@@:4]([O:5][H:14])([C:6]#[C:7][H:15])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4](=[C:6]=[C:7]([O:5][H:14])[H:15])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8],100.0
[O:1]=[C:2]([N:3]([C:4]([C:5]#[N:6])([H:9])[H:10])[H:8])[H:7]>>[O:1](/[C:2](=[N:3]/[C:4]([C:5]#[N:6])([H:9])[H:10])[H:7])[H:8],100.0
[C:1](#[C:2][C:3]#[N:4])[C:5]#[N:6]>>[C:1]([C:2]#[C+:3])#[C:5][N:6]=[N-:4],0.0
[C:1]([O:2][C:3](=[O:4])[C:5]#[N:6])([H:7])([H:8])[H:9]>>[C-:3]#[O+:4].[C:1](=[O:2])([H:8])[H:9].[C:5](#[N:6])[H:7],100.0
[N:1]([C:2](=[O:3])[H:6])([H:4])[H:5]>>[H:5][H:6].[N:1](=[C:2]=[O:3])[H:4],100.0
[C:1](/[C:2](=[N:3]/[O:4][H:10])[C:5]([O:6][H:13])([H:11])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C:2]#[N:3])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:11])[H:12].[O:4]([H:10])[H:13],100.0
[N:1]([C:2]([C@@:3]([N:4]([H:12])[H:13])([C:5]#[N:6])[H:11])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2]([C-:3]([N+:4]([H:11])([H:12])[H:13])[C:5]#[N:6])([H:9])[H:10])([H:7])[H:8],100.0
[C:1]([C:2]([C@@:3]([N:4]([H:13])[H:14])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[N:4]([H:13])[H:14])[C:5]#[N:6])[H:11])([H:7])([H:8])[H:9].[H:10][H:12],0.06
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:4]([C:2](=[O:3])[H:10])([H:12])[H:13])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:11])[H:14],0.01
[O:1]([C@@:2]([C:3]([C:4]#[N:5])([H:10])[H:11])([C:6]#[C:7][H:12])[H:9])[H:8]>>[O:1]([C:2](=[C:6]=[C:7]([C:4]1=[N:5][C:3]1([H:10])[H:11])[H:12])[H:9])[H:8],100.0
[C:1]([C:2]([N:3]([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:6]/[C:5](=[N:3]/[C:4]([H:13])([H:14])[H:15])[C:7]([H:16])([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:2][H:13])([H:8])([H:9])[H:10].[C:3](=[C:4]([C:5]([H:14])([H:15])[H:16])[C:6]#[N:7])([H:11])[H:12],100.0
[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([O:4][H:12])[H:8])([H:5])([H:6])[H:7]>>[C:1]([C:3]([H:9])([H:10])[H:11])([H:5])([H:6])[H:7].[C:2]([O:4][H:12])[H:8],0.0
[C:1]([C@@:2]([C:3]#[N:4])([C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]#[N:4])([C:7]([C:5](=[O:6])[H:13])([H:12])[H:14])[H:11])([H:8])([H:9])[H:10],1.47
[O:1]([C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:7])[H:8])[H:6]>>[C-:4]#[O+:5].[C:2](=[C:3]([H:9])[H:10])([H:7])[H:8].[O:1]([H:6])[H:11],100.0
[C:1]([C:2]#[N:3])([H:4])([H:5])[H:6]>>[C:1](=[C:2]=[N:3][H:5])([H:4])[H:6],2.57
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4]([H:13])([H:14])[H:15])[C:5]#[N:6])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:13].[C:2]([C:3]([H:10])([H:11])[H:12])(=[C:4]([H:14])[H:15])[C:5]#[N:6],0.0
[N:1]([C:2]([C:3]#[N:4])([H:7])[H:8])([H:5])[H:6]>>[N:1]([C:2]([N+:4]#[C-:3])([H:7])[H:8])([H:5])[H:6],100.0
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5](=[O:6])[H:15])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9].[H:14][H:16],98.77
[C:1]([C@@:2]([O:3][H:10])([C:4](=[O:5])[H:11])[H:9])([H:6])([H:7])[H:8]>>[C:1]([C:2](=[C:4]=[O:5])[H:9])([H:6])([H:7])[H:8].[O:3]([H:10])[H:11],77.91
[C:1]([N:2]([C:3](=[O:4])[H:11])[C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1]([N:2]([C:3](=[O:4])[H:11])[C:5]([O:6][H:13])=[C:7]([H:12])[H:14])([H:8])([H:9])[H:10],100.0
[N:1]([C:2]([C@@:3]([N:4]([H:12])[H:13])([C:5]#[N:6])[H:11])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2]([C@@:3]([N:4]([H:12])[H:13])([N+:6]#[C-:5])[H:11])([H:9])[H:10])([H:7])[H:8],100.0
[C:1]([C:2]([C:3](=[O:4])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7]>>[C:1]([C:2]([H:6])([H:8])[H:9])([O+:4]=[C-:3][H:10])([H:5])[H:7],0.0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C-:5]#[O+:6].[C:1](/[C:2](=[C:3](/[O:4][H:13])[H:12])[H:11])([H:7])([H:8])[H:9].[H:10][H:14],100.0
[N:1](=[C:2]=[C:7]([C:6](=[O:5])[H:9])[H:10])[H:8].[N:3]#[N:4]>>[N:1](=[C:2]=[C:7]([C@:6]1([H:9])[N:4]=[N:3][O:5]1)[H:10])[H:8],0.01
[O:1]([C:2]([C:3]([C:4](=[O:5])[C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]>>[O:1]([C:2](/[C:3](=[C:4](/[O:5][H:12])[C:6]([O:7][H:15])([H:13])[H:14])[H:11])([H:9])[H:10])[H:8],100.0
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6][O:7][H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],100.0
[O:1]([C@@:2]([C:3](=[O:4])[H:9])([C:5]#[N:6])[H:8])[H:7]>>[O:1]([C:2]([C:3](=[O:4])[H:9])=[C:5]=[N:6][H:8])[H:7],100.0
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[O:4][C@:5]([C:6]([H:15])([H:16])[H:17])([H:14])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[O:4]([C:5]([C:6]([H:15])([H:16])[H:17])=[O:7])[H:14],0.56
[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[N:2]=[C:3](/[C:4]([H:12])([H:13])[H:14])[H:11])([H:7])([H:8])[H:9].[C:5]=[N:6][H:10],100.0
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[C+:3](=[C:6]=[C-:7][H:13])[H:11].[O:1]([C:2]([C:4](=[O:5])[H:12])([H:9])[H:10])[H:8],2.43
[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([C:5]#[C:6][H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:2]/[C:3]([C:4]([H:11])([H:12])[H:13])=[C:5](/[C:6][H:14])[H:10])([H:7])([H:8])[H:9],100.0
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]([C:5]([H:15])([H:16])[H:17])([O:6][H:18])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([O:6][H:18])[H:10])([H:7])([H:8])[H:9].[C:4]([C:5]([H:15])([H:16])[H:17])[H:14],0.0
[O:1]([C:2]([C:3]#[N:4])([C:5]#[N:6])[H:8])[H:7]>>[O:1]([C:5]1=[N:6][C@@:2]1([C:3]#[N:4])[H:8])[H:7],3.95
[N:1]([C:2](=[O:3])[C:4]([C:5]#[N:6])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C:2]([O:3][C:5]#[N:6])=[C:4]([H:9])[H:10])([H:7])[H:8],56.79
[O:1]=[C:2]([C:3]#[C:4][C:5]#[C:6][H:8])[H:7]>>[O:1]=[C:2]([C:6](=[C:5]1[C:3]#[C:4]1)[H:8])[H:7],0.1
[C:1]([C:2]([C@@:3]([O:4][H:14])([C:5]([C:6]#[N:7])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3](=[O:4])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:5](=[C:6]=[N:7][H:14])([H:15])[H:16],100.0
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:15])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]([H:14])[C@:5]1([O:6][H:10])[H:15])([H:7])([H:8])[H:9],0.43
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([N:4]([C:5]([H:15])([H:16])[H:17])[C:6](=[O:7])[H:18])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([H:11])[H:18])([H:8])([H:9])[H:10].[N:4]([C:5]([H:15])([H:16])[H:17])=[C:6]=[O:7],48.27
[C:1]([C:2]([O:3][C:4]([H:10])([H:11])[H:12])([H:8])[H:9])([H:5])([H:6])[H:7]>>[C:1](=[C:2]([H:8])[H:9])([H:5])[H:7].[H:6][H:10].[O:3]=[C:4]([H:11])[H:12],100.0
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([O:4][H:13])=[C:5]=[N:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],41.05
