rxn,ee
O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC>>O=C(/[NH+]=C/c1cccc2ccccc12)c1ccccc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1|O=C(/[NH+]=C/c1cccc2ccccc12)c1ccccc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1.COc1ccc(cc1)S>>COc1ccc([SH+]C(NC(=O)c2ccccc2)c2cccc3ccccc23)cc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1|COc1ccc([SH+]C(NC(=O)c2ccccc2)c2cccc3ccccc23)cc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1>>COc1ccc(SC(NC(=O)c2ccccc2)c2cccc3ccccc23)cc1,82
Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C>>O=C(/[NH+]=C/c1ccc(Cl)cc1Cl)c1ccccc1.CC(C)(C)c1cc(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4ccccc4c2-3)cc(C(C)(C)C)c1|O=C(/[NH+]=C/c1ccc(Cl)cc1Cl)c1ccccc1.CC(C)(C)c1cc(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4ccccc4c2-3)cc(C(C)(C)C)c1.Cc1ccccc1S>>Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccc(Cl)cc1Cl.CC(C)(C)c1cc(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4ccccc4c2-3)cc(C(C)(C)C)c1|Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccc(Cl)cc1Cl.CC(C)(C)c1cc(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4ccccc4c2-3)cc(C(C)(C)C)c1>>Cc1ccccc1SC(NC(=O)c1ccccc1)c1ccc(Cl)cc1Cl,80
O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2>>O=C(/[NH+]=C/c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc3c2-c2c(c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc23)O1|O=C(/[NH+]=C/c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc3c2-c2c(c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc23)O1.Sc1ccccc1>>O=C(NC([SH+]c1ccccc1)c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc3c2-c2c(c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc23)O1|O=C(NC([SH+]c1ccccc1)c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc3c2-c2c(c(-c3ccc(-c4ccc5ccccc5c4)cc3)cc3ccccc23)O1>>O=C(NC(Sc1ccccc1)c1cccc2ccccc12)c1ccccc1,74
O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC>>O=C(/[NH+]=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1|O=C(/[NH+]=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1.Cc1ccccc1S>>Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1|Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1.COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)([O-])Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1>>Cc1ccccc1SC(NC(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,84
O=C(c1ccccc1)/N=C/c1ccccc1.c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F>>O=C(/[NH+]=C/c1ccccc1)c1ccccc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1|O=C(/[NH+]=C/c1ccccc1)c1ccccc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1.COc1ccc(cc1)S>>COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccccc2)cc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1|COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccccc2)cc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1>>COc1ccc(SC(NC(=O)c2ccccc2)c2ccccc2)cc1,83
O=C(c1ccccc1)/N=C/c1ccccc1.FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F>>O=C(/[NH+]=C/c1ccccc1)c1ccccc1.O=P1([O-])Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1|O=C(/[NH+]=C/c1ccccc1)c1ccccc1.O=P1([O-])Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1.Cc1ccccc1S>>Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccccc1.O=P1([O-])Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1|Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccccc1.O=P1([O-])Oc2c(-c3ccccc3OC(F)(F)F)cc3ccccc3c2-c2c(c(-c3ccccc3OC(F)(F)F)cc3ccccc23)O1>>Cc1ccccc1SC(NC(=O)c1ccccc1)c1ccccc1,78
O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F>>O=C(/[NH+]=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1|O=C(/[NH+]=C/c1ccc(C(F)(F)F)cc1)c1ccccc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1.CCS>>CC[SH+]C(NC(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1|CC[SH+]C(NC(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1.O=P1([O-])Oc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc3c2-c2c(c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3ccccc23)O1>>CCSC(NC(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,60
COc1ccc(cc1)/C=N/C(=O)c1ccccc1.OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1>>COc1ccc(/C=[NH+]/C(=O)c2ccccc2)cc1.O=P1([O-])Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3|COc1ccc(/C=[NH+]/C(=O)c2ccccc2)cc1.O=P1([O-])Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3.COc1ccc(cc1)S>>COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccc(OC)cc2)cc1.O=P1([O-])Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3|COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccc(OC)cc2)cc1.O=P1([O-])Oc2c(-c3ccc(C4CCCCC4)cc3)cc3c(c2-c2c4c(cc(-c5ccc(C6CCCCC6)cc5)c2O1)CCCC4)CCCC3>>COc1ccc(SC(NC(=O)c2ccccc2)c2ccc(OC)cc2)cc1,80
Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)c1ccccc1c1ccc3c(c1)cccc3)c1CCCCc1cc2c1ccccc1c1ccc2c(c1)cccc2>>O=C(/[NH+]=C/c1ccc(Cl)cc1Cl)c1ccccc1.O=P1([O-])Oc2c(-c3ccccc3-c3ccc4ccccc4c3)cc3c(c2-c2c4c(cc(-c5ccccc5-c5ccc6ccccc6c5)c2O1)CCCC4)CCCC3|O=C(/[NH+]=C/c1ccc(Cl)cc1Cl)c1ccccc1.O=P1([O-])Oc2c(-c3ccccc3-c3ccc4ccccc4c3)cc3c(c2-c2c4c(cc(-c5ccccc5-c5ccc6ccccc6c5)c2O1)CCCC4)CCCC3.Cc1ccccc1S>>Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccc(Cl)cc1Cl.O=P1([O-])Oc2c(-c3ccccc3-c3ccc4ccccc4c3)cc3c(c2-c2c4c(cc(-c5ccccc5-c5ccc6ccccc6c5)c2O1)CCCC4)CCCC3|Cc1ccccc1[SH+]C(NC(=O)c1ccccc1)c1ccc(Cl)cc1Cl.O=P1([O-])Oc2c(-c3ccccc3-c3ccc4ccccc4c3)cc3c(c2-c2c4c(cc(-c5ccccc5-c5ccc6ccccc6c5)c2O1)CCCC4)CCCC3>>Cc1ccccc1SC(NC(=O)c1ccccc1)c1ccc(Cl)cc1Cl,82
O=C(c1ccccc1)/N=C/c1ccccc1.CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C>>O=C(/[NH+]=C/c1ccccc1)c1ccccc1.CCOc1ccc(C)cc1-c1cc2c(c3c1OP(=O)([O-])Oc1c(-c4cc(C)ccc4OCC)cc4c(c1-3)CCCC4)CCCC2|O=C(/[NH+]=C/c1ccccc1)c1ccccc1.CCOc1ccc(C)cc1-c1cc2c(c3c1OP(=O)([O-])Oc1c(-c4cc(C)ccc4OCC)cc4c(c1-3)CCCC4)CCCC2.COc1ccc(cc1)S>>COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C)cc1-c1cc2c(c3c1OP(=O)([O-])Oc1c(-c4cc(C)ccc4OCC)cc4c(c1-3)CCCC4)CCCC2|COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C)cc1-c1cc2c(c3c1OP(=O)([O-])Oc1c(-c4cc(C)ccc4OCC)cc4c(c1-3)CCCC4)CCCC2>>COc1ccc(SC(NC(=O)c2ccccc2)c2ccccc2)cc1,74
O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2>>O=C(/[NH+]=C/c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1|O=C(/[NH+]=C/c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1.SC1CCCCC1>>O=C(NC([SH+]C1CCCCC1)c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1|O=C(NC([SH+]C1CCCCC1)c1cccc2ccccc12)c1ccccc1.O=P1([O-])Oc2c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc3c2-c2c(c(-c3cccc(-c4ccc5ccccc5c4)c3)cc3ccccc23)O1>>O=C(NC(SC1CCCCC1)c1cccc2ccccc12)c1ccccc1,46
COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C>>COc1ccc(/C=[NH+]/C(=O)c2ccccc2)cc1.Cc1cc(C)c(-c2cc(-c3cc4c(c5c3OP(=O)([O-])Oc3c(-c6cc(-c7c(C)cc(C)cc7C)cc(-c7c(C)cc(C)cc7C)c6)cc6c(c3-5)CCCC6)CCCC4)cc(-c3c(C)cc(C)cc3C)c2)c(C)c1|COc1ccc(/C=[NH+]/C(=O)c2ccccc2)cc1.Cc1cc(C)c(-c2cc(-c3cc4c(c5c3OP(=O)([O-])Oc3c(-c6cc(-c7c(C)cc(C)cc7C)cc(-c7c(C)cc(C)cc7C)c6)cc6c(c3-5)CCCC6)CCCC4)cc(-c3c(C)cc(C)cc3C)c2)c(C)c1.SC1CCCCC1>>COc1ccc(C(NC(=O)c2ccccc2)[SH+]C2CCCCC2)cc1.Cc1cc(C)c(-c2cc(-c3cc4c(c5c3OP(=O)([O-])Oc3c(-c6cc(-c7c(C)cc(C)cc7C)cc(-c7c(C)cc(C)cc7C)c6)cc6c(c3-5)CCCC6)CCCC4)cc(-c3c(C)cc(C)cc3C)c2)c(C)c1|COc1ccc(C(NC(=O)c2ccccc2)[SH+]C2CCCCC2)cc1.Cc1cc(C)c(-c2cc(-c3cc4c(c5c3OP(=O)([O-])Oc3c(-c6cc(-c7c(C)cc(C)cc7C)cc(-c7c(C)cc(C)cc7C)c6)cc6c(c3-5)CCCC6)CCCC4)cc(-c3c(C)cc(C)cc3C)c2)c(C)c1>>COc1ccc(C(NC(=O)c2ccccc2)SC2CCCCC2)cc1,62
COc1ccc(cc1)/C=N/C(=O)c1ccccc1.OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)[Si](c1ccccc1)(c1ccccc1)C)c1ccccc1cc2[Si](c1ccccc1)(c1ccccc1)C>>COc1ccc(/C=[NH+]/C(=O)c2ccccc2)cc1.C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)([O-])Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2|COc1ccc(/C=[NH+]/C(=O)c2ccccc2)cc1.C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)([O-])Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2.COc1ccc(cc1)S>>COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccc(OC)cc2)cc1.C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)([O-])Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2|COc1ccc([SH+]C(NC(=O)c2ccccc2)c2ccc(OC)cc2)cc1.C[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2c1OP(=O)([O-])Oc1c([Si](C)(c3ccccc3)c3ccccc3)cc3ccccc3c1-2>>COc1ccc(SC(NC(=O)c2ccccc2)c2ccc(OC)cc2)cc1,60
